timestamp_us,ax,ay,az,qw,qx,qy,qz,vx,vy,px,py
1776792.7508736933,0.92,-1.19,7.59,0.0,0.92,-1.19,7.59,0.06166129736635833,0.06786014640973895,0.003971154134415026,0.007465024042914824
1776792.750873901,0.42,-0.5,12.87,0.0,0.42,-0.5,12.87,0.061661384594030665,0.06786004256727188,0.003971166940555625,0.007465038136423296
1776792.7508741012,0.5,0.38,10.34,0.0,0.5,0.38,10.34,0.061661484711207436,0.06786011865632623,0.003971179287303154,0.007465051724350286
1776792.7508743003,-0.23,0.54,6.55,0.0,-0.23,0.54,6.55,0.06166143892506136,0.0678602261542344,0.003971191562258154,0.0074650652332991
1776792.7509587398,0.65,-0.08,7.93,0.0,0.65,-0.08,7.93,0.061716324616558835,0.06785347099220394,0.003976402859417019,0.007470794748185117
1776792.7511136276,0.5,-2.03,15.32,0.0,0.5,-2.03,15.32,0.06179376851242034,0.06753904877500622,0.00398597395976415,0.007481255722304951
1776792.7512870259,-0.08,1.19,6.78,0.0,-0.08,1.19,6.78,0.06177989664893596,0.0677453927443364,0.003996686488419067,0.007493002657803017
1776792.751536287,0.19,0.23,6.24,0.0,0.19,0.23,6.24,0.06182725624587385,0.0678027227827349,0.004012097614395806,0.007509903234762397
1776792.7515417463,1.68,-1.23,10.73,0.0,1.68,-1.23,10.73,0.061836428059600275,0.06779600770482805,0.004012435204990848,0.0075102733611636255
1776792.7515419817,1.61,0.0,10.07,0.0,1.61,0.0,10.07,0.06183680704036726,0.06779600770482805,0.004012449760866972,0.007510289319786606
1776792.7515421903,0.38,-0.5,9.61,0.0,0.38,-0.5,9.61,0.06183688631454481,0.06779590339669969,0.004012462661046722,0.007510303463114193
1776792.7515424066,0.5,-0.73,8.35,0.0,0.5,-0.73,8.35,0.061836994464378785,0.06779574549794208,0.004012476036368092,0.007510318127311433
1776792.7515672033,0.46,-1.68,10.8,0.0,0.46,-1.68,10.8,0.061848400944713486,0.06775408704802405,0.0040140096723878926,0.007511998204836452
1776792.7516633824,-0.11,0.5,9.54,0.0,-0.11,0.5,9.54,0.0618378212459944,0.06780217658765625,0.004019957177099049,0.007518519355752776
1776792.7518587357,0.54,0.61,7.89,0.0,0.54,0.61,7.89,0.061943312023635934,0.06792134209573279,0.004032058007015837,0.007531788013523397
1776792.7521407332,1.49,-1.46,11.41,0.0,1.49,-1.46,11.41,0.06236348828474061,0.06750962575934837,0.004049644354221828,0.0075508255585838915
1776792.7523404607,0.34,-1.53,13.45,0.0,0.34,-1.53,13.45,0.06243139562835918,0.0672040427130648,0.004062113619620422,0.007564248052763518
1776792.7525195302,0.15,-0.19,8.46,0.0,0.15,-0.19,8.46,0.06245825606571511,0.06717001949241394,0.004073297993449849,0.007576276160102004
1776792.7525514807,0.88,-0.38,6.7,0.0,0.88,-0.38,6.7,0.06248637243347243,0.06715787833360964,0.004075294459162532,0.007578421882380447
1776792.7525517808,0.73,-1.04,12.72,0.0,0.73,-1.04,12.72,0.06248659152012319,0.06715756621016199,0.004075313212557126,0.00757844203762189
1776792.752552004,1.53,-0.3,12.95,0.0,1.53,-0.3,12.95,0.062486933145541705,0.06715749922478581,0.004075327164926203,0.007578457032856386
1776792.752552211,0.92,1.15,7.55,0.0,0.92,1.15,7.55,0.062487123573068536,0.06715773725919436,0.004075340098913595,0.007578470933597489
1776792.7526394546,0.3,-0.77,8.01,0.0,0.3,-0.77,8.01,0.06251329662451521,0.06709055976048123,0.004080793978009111,0.00758432414917148
1776792.7528739679,0.96,-0.38,12.64,0.0,0.96,-0.38,12.64,0.06273842940280214,0.06700144470240932,0.004095506974797457,0.0076000368797913675
1776792.7530419799,-0.61,-0.08,12.76,0.0,-0.61,-0.08,12.76,0.06263594208924099,0.06698800374325375,0.004106030564038601,0.007611291667569187
1776792.753139083,-0.46,-0.08,6.28,0.0,-0.46,-0.08,6.28,0.06259127462456002,0.06698023548852663,0.004112108376100839,0.007617795661706158
1776792.7534195918,-1.8,-0.88,10.04,0.0,-1.8,-0.88,10.04,0.06208635883579029,0.06673338776957255,0.004129524144347179,0.007636514962330018
1776792.7535415965,-1.49,0.08,14.44,0.0,-1.49,0.08,14.44,0.06190457190094515,0.06674314814191323,0.004137076790238974,0.007644657937043196
1776792.7538889288,-1.49,-0.34,9.92,0.0,-1.49,-0.34,9.92,0.061387046728618444,0.06662505514957023,0.004158398496236864,0.007667798972712698
1776792.7540615217,0.27,0.11,6.4,0.0,0.27,0.11,6.4,0.06143364682035521,0.06664404037212966,0.004169001509487058,0.007679301263064734
1776792.7543368721,0.34,-0.84,9.12,0.0,0.34,-0.84,9.12,0.061527265959288924,0.06641274602888166,0.004185943067310747,0.007697588039821933
1776792.7543372577,-1.11,-0.88,11.68,0.0,-1.11,-0.88,11.68,0.061526837979312986,0.06641240672944128,0.0041859667900626734,0.007697613646290612
1776792.7544516283,-1.15,-1.42,9.58,0.0,-1.15,-1.42,9.58,0.06139531178573146,0.06625000047301888,0.004192988608900002,0.0077051906988010385
1776792.7545413473,-0.77,-0.54,9.46,0.0,-0.77,-0.54,9.46,0.06132622818635776,0.06620155223449706,0.004198490734327439,0.007711130233232837
1776792.754812541,0.5,-0.08,9.42,0.0,0.5,-0.08,9.42,0.061461825027931474,0.06617985673984526,0.004215158793029727,0.007729077792332285
1776792.7550984558,0.04,-0.19,8.77,0.0,0.04,-0.19,8.77,0.061473261622581626,0.06612553291525705,0.004232734912404728,0.0077479840652317075
1776792.7553438833,-0.38,-0.88,11.3,0.0,-0.38,-0.88,11.3,0.06137999918019398,0.06590955673288568,0.004247799250923929,0.007764160081646433
1776792.7555752182,-0.46,0.11,10.61,0.0,-0.46,0.11,10.61,0.06127358510797842,0.06593500357624157,0.0042619739720339,0.0077794131517162045
1776792.7557441092,-0.15,0.23,9.2,0.0,-0.15,0.23,9.2,0.06124825146920978,0.06597384848902016,0.00427231824588678,0.007790555536021524
1776792.756013418,0.23,-0.34,9.61,0.0,0.23,-0.34,9.61,0.0613101925205998,0.06588228345653056,0.004288829627563522,0.007808298222566189
1776792.756147859,0.08,-1.04,9.31,0.0,0.08,-1.04,9.31,0.06132094778759404,0.06574246498560547,0.004297073667135963,0.007817136694613433
1776792.7563839182,-0.11,-0.38,9.12,0.0,-0.11,-0.38,9.12,0.0612949812639132,0.0656527624492535,0.004311542917886016,0.007832634640166623
1776792.7565411904,0.04,0.15,10.38,0.0,0.04,0.15,10.38,0.06130127215232699,0.0656763532808052,0.004321183904454353,0.007842963705414473
1776792.7565415767,0.08,-0.42,10.15,0.0,0.08,-0.42,10.15,0.061301303053610014,0.06567619104906933,0.004321207583065797,0.00784298907389657
1776792.756600483,-0.19,-1.04,10.11,0.0,-0.19,-1.04,10.11,0.06129011084033175,0.06561492840796725,0.0043248179619730254,0.007846854212175411
1776792.756734296,0.04,-0.42,9.12,0.0,0.04,-0.42,9.12,0.06129546335605903,0.06555872699283079,0.004333020085263634,0.007855626815107654
1776792.756915736,0.42,-0.15,10.07,0.0,0.42,-0.15,10.07,0.06137166816914453,0.06553151098815739,0.0043441553626483356,0.007867516854503041
1776792.7570486444,0.54,0.08,9.04,0.0,0.54,0.08,9.04,0.061443438676055506,0.0655421436558479,0.004352321708463399,0.00787622795241825
1776792.7571399573,0.77,-0.54,9.42,0.0,0.77,-0.54,9.42,0.061513749623540774,0.0654928346796894,0.004357938708488597,0.007882208294314127
1776792.7571403151,1.04,-0.08,9.54,0.0,1.04,-0.08,9.54,0.06151412179866804,0.06549280605083346,0.004357960721975241,0.007882231731615499
1776792.7571405263,0.69,0.15,10.11,0.0,0.69,0.15,10.11,0.06151426751106976,0.06549283772744253,0.004357973712397935,0.007882245562222282
1776792.7571676434,0.27,-0.3,9.73,0.0,0.27,-0.3,9.73,0.06152158912444486,0.0654847026014702,0.00435964199865642,0.007884021316572027
1776792.7572578103,0.19,-0.5,9.77,0.0,0.19,-0.5,9.77,0.06153872084045781,0.06543961913827821,0.004365190755968205,0.007889921805893462
1776792.7572890038,0.23,-0.23,9.61,0.0,0.23,-0.23,9.61,0.061545895342119024,0.065432444636617,0.00436711058696113,0.007891962871905387
1776792.75750574,0.27,0.42,8.66,0.0,0.27,0.42,8.66,0.061604414122980074,0.06552347385128975,0.004380462495146819,0.007906164182303752
1776792.7576614604,0.04,0.8,10.65,0.0,0.04,0.8,10.65,0.06161064293874426,0.06564805016657352,0.004390056528746285,0.007916386922547897
1776792.7579184456,-0.38,0.38,9.61,0.0,-0.38,0.38,9.61,0.06151298856535925,0.06574570453995852,0.004405864455992048,0.007933282595125806
1776792.758068679,-0.27,0.38,9.39,0.0,-0.27,0.38,9.39,0.061472425581291304,0.0658027931842023,0.00441509965976787,0.007943168364205647
1776792.7582484328,-0.38,0.8,9.77,0.0,-0.38,0.8,9.77,0.061404119110070154,0.06594659628150999,0.004426137287912218,0.007955022520208372
1776792.7584434492,-1.15,0.88,10.15,0.0,-1.15,0.88,10.15,0.06117985026618465,0.0661182107011789,0.004438068361206379,0.00796791665470727
1776792.7587238816,-0.46,-0.73,9.77,0.0,-0.46,-0.73,9.77,0.061050851360764345,0.06591349504692494,0.004455188998164023,0.007986400934519182
1776792.7589290154,0.88,-1.19,9.54,0.0,0.88,-1.19,9.54,0.06123136911248787,0.06566938581448062,0.004467749622126682,0.007999871945751335
1776792.7591438203,2.34,0.88,10.15,0.0,2.34,0.88,10.15,0.06173401256730778,0.06585841412227614,0.004481010390227847,0.00801401865549637
1776792.7594202552,2.53,2.14,8.73,0.0,2.53,2.14,8.73,0.06243339294973759,0.06644998488053692,0.004498269161072739,0.008032387752665621
1776792.7595792338,1.61,1.15,8.54,0.0,1.61,1.15,8.54,0.06268934853781012,0.06663281030058874,0.004508235427576391,0.008042980945302524
1776792.7597890785,0.84,0.65,9.84,0.0,0.84,0.65,9.84,0.06286561806160954,0.06676920933686209,0.004521427442527672,0.00805699210808142
1776792.7598542268,0.54,-0.15,9.61,0.0,0.54,-0.15,9.61,0.06290079816650596,0.06675943708550197,0.004525525325263907,0.00806134137474715
1776792.759916535,-0.11,0.04,9.35,0.0,-0.11,0.04,9.35,0.06289394425634291,0.06676192941647036,0.004529444138388748,0.008065501195351986
1776792.7599170122,-0.42,0.04,10.8,0.0,-0.42,0.04,10.8,0.0628937438869476,0.0667619484992699,0.004529474143106443,0.008065533045474011
1776792.7599172923,0.11,0.96,10.11,0.0,0.11,0.96,10.11,0.06289377469742667,0.06676221739072365,0.004529491759354891,0.008065551745254938
1776792.7599175086,0.61,1.15,9.42,0.0,0.61,1.15,9.42,0.06289390664022412,0.0667624661353418,0.004529505363286013,0.008065566185954194
1776792.7599177053,0.77,0.77,8.39,0.0,0.77,0.77,8.39,0.06289405813148241,0.06676261762660009,0.004529517737182124,0.008065579320958027
1776792.759973915,1.46,0.0,10.07,0.0,1.46,0.0,10.07,0.06297612435357641,0.06676261762660009,0.004533057608831315,0.008069332030414001
1776792.7600794765,0.69,-0.08,9.16,0.0,0.69,-0.08,9.16,0.0630489617580175,0.06675417271014315,0.0045397131490156045,0.008076378698060115
1776792.7600798637,0.0,0.57,10.77,0.0,0.0,0.57,10.77,0.0630489617580175,0.06675439341263859,0.004539737561407173,0.00807640454518504
1776792.7602787889,-0.23,0.15,10.3,0.0,-0.23,0.15,10.3,0.0630032089742459,0.06678423218466355,0.0045522704840033285,0.008089689608378508
1776792.7605727091,-0.19,0.0,9.65,0.0,-0.19,0.0,9.65,0.06294736412061375,0.06678423218466355,0.004570771991034094,0.008109318848753709
1776792.7606836292,-0.27,-0.61,9.12,0.0,-0.27,-0.61,9.12,0.06291741570631039,0.06671657095234855,0.004577750794117314,0.00811671905433808
1776792.7608892687,1.04,-0.11,8.81,0.0,1.04,-0.11,8.81,0.06313128080392254,0.06669395060548573,0.004590733080205305,0.008130433966123063
1776792.7611059768,1.15,0.19,9.35,0.0,1.15,0.19,9.35,0.06338049506476147,0.06673512513553738,0.004604468143882844,0.008144896005151451
1776792.7613289894,0.96,1.53,10.0,0.0,0.96,1.53,10.0,0.06359458720019086,0.06707633447637795,0.0046186505407322595,0.008159854875656476
1776792.7615505047,-0.11,-0.19,9.81,0.0,-0.11,-0.19,9.81,0.06357022051639853,0.0670342465680094,0.0046327323176589075,0.008174703987378105
1776792.761713506,-0.3,-0.11,8.12,0.0,-0.3,-0.11,8.12,0.0635213201440498,0.06701631643148152,0.004643086371682663,0.00818562773013457
1776792.7618461368,-0.54,-0.65,9.16,0.0,-0.54,-0.65,9.16,0.06344969950556753,0.06693010640367879,0.00465150175684951,0.008194504724494418
1776792.7620256625,0.19,0.19,12.11,0.0,0.19,0.19,12.11,0.06348380938811225,0.06696421628622351,0.004662898732016459,0.008206526522137695
1776792.7621958472,0.38,1.0,7.74,0.0,0.38,1.0,7.74,0.06354847959881646,0.06713440105123458,0.004673713715083795,0.008217951774404758
1776792.7623905302,0.5,0.27,8.27,0.0,0.5,0.27,8.27,0.0636458210850693,0.06718696545381111,0.0046861044727202015,0.008231031932552943
1776792.7625687039,0.54,0.34,10.19,0.0,0.54,0.34,10.19,0.06374203485609961,0.0672475444948302,0.004697461623732517,0.008243013673012898
1776792.7626247536,-0.57,-0.65,11.07,0.0,-0.57,-0.65,11.07,0.06371008647779,0.06721111213359994,0.004701032560478009,0.008246780841498956
1776792.7626257318,-0.11,-0.65,10.0,0.0,-0.11,-0.65,10.0,0.06370997888442126,0.06721047635460285,0.004701094876580285,0.008246846581513189
1776792.762631017,0.8,1.49,8.58,0.0,0.8,1.49,8.58,0.06371420708891001,0.06721835138546316,0.004701431622450798,0.008247201847682007
1776792.762631315,0.61,-0.57,8.93,0.0,0.61,-0.57,8.93,0.06371438888307658,0.06721818151222554,0.0047014506108183805,0.008247221880261165
1776792.7626315295,0.34,-0.38,9.54,0.0,0.34,-0.38,9.54,0.06371446179166433,0.06721810002615687,0.004701464273557877,0.008247236294310413
1776792.7626317423,-0.11,0.46,11.68,0.0,-0.11,0.46,11.68,0.06371443838287141,0.06721819791747269,0.004701477832449637,0.00824725059882746
1776792.7626319518,-0.34,-0.08,9.16,0.0,-0.34,-0.08,9.16,0.06371436713669446,0.06721818115366635,0.004701491183641036,0.008247264684234604
1776792.762632144,0.84,0.65,9.35,0.0,0.84,0.65,9.35,0.06371452848833051,0.067218306009099,0.004701503422264146,0.008247277595881803
1776792.762632334,0.46,1.49,8.23,0.0,0.46,1.49,8.23,0.06371461588364091,0.06721858909390878,0.004701515527391607,0.008247290366728452
1776792.7626325325,0.08,-1.04,9.23,0.0,0.08,-1.04,9.23,0.06371463177200404,0.06721838254518818,0.0047015281814066796,0.008247303716604332
1776792.7626327507,-0.34,-0.42,12.53,0.0,-0.34,-0.42,12.53,0.06371455759681759,0.06721829091701667,0.004701542081521943,0.008247318381102162
1776792.7626329502,-0.08,0.15,7.78,0.0,-0.08,0.15,7.78,0.06371454163394866,0.06721832084739592,0.004701554794857905,0.008247331793567729
1776792.7626331581,-0.38,-0.11,7.24,0.0,-0.38,-0.11,7.24,0.06371446262519805,0.06721829797644178,0.004701568042226559,0.008247345769445996
1776792.762633367,0.19,-1.0,10.65,0.0,0.19,-1.0,10.65,0.06371450230652465,0.06721808912735443,0.004701581348942217,0.008247359807882564
1776792.7626335754,1.49,-3.71,12.07,0.0,1.49,-3.71,12.07,0.06371481279782949,0.06721731602484371,0.004701594626053199,0.008247373814857168
1776792.7626337775,2.41,-2.76,5.98,0.0,2.41,-2.76,5.98,0.06371529985159634,0.06721675823712732,0.00470160750272407,0.00824738739916227
1776792.7626339756,2.8,-3.03,7.39,0.0,2.8,-3.03,7.39,0.06371585464045404,0.06721615787632775,0.004701620127312003,0.008247400717296358
1776792.7626341737,2.76,0.3,11.0,0.0,2.76,0.3,11.0,0.06371640150375663,0.06721621731799107,0.0047016327520082914,0.008247414035442224
1776792.7626343707,1.11,-0.92,8.81,0.0,1.11,-0.92,8.81,0.06371662014570086,0.0672160361012445,0.004701645302571993,0.008247427275302418
1776792.7626881353,1.15,-0.42,9.58,0.0,1.15,-0.42,9.58,0.06377844938250257,0.06719345498867345,0.0047050743224413116,0.008251039901424175
1776792.762690849,1.11,-0.23,10.8,0.0,1.11,-0.23,10.8,0.06378146152418106,0.06719283085120854,0.004705247402440025,0.008251222238655077
1776792.7626911206,1.49,0.46,9.88,0.0,1.49,0.46,9.88,0.06378186637708916,0.06719295583935467,0.0047052647328253185,0.008251240495878954
1776792.7627171457,1.61,-0.23,9.39,0.0,1.61,-0.23,9.39,0.06382376680556684,0.06718697006385786,0.0047069257534316615,0.008252989044222924
1776792.7627838831,1.61,-1.07,9.46,0.0,1.61,-1.07,9.46,0.06393121403815223,0.06711556103350608,0.004711192357173416,0.008257468163040606
1776792.762784167,1.46,-1.11,8.62,0.0,1.46,-1.11,8.62,0.06393162841616197,0.06711524599269046,0.004711210502283651,0.008257487211726946
1776792.7627843763,1.61,-1.0,8.85,0.0,1.61,-1.0,8.85,0.06393196541290729,0.06711503667794182,0.004711223884186921,0.008257501259893978
1776792.7628412708,1.68,0.3,10.54,0.0,1.68,0.3,10.54,0.06402754816632716,0.0671321050267668,0.004714866699275291,0.008261320707180485
1776792.762842013,1.34,0.04,10.3,0.0,1.34,0.04,10.3,0.0640285428002104,0.06713213471733047,0.004714914225363472,0.008261370536953503
1776792.7628427898,1.23,0.04,9.61,0.0,1.23,0.04,9.61,0.06402949816953389,0.06713216578625156,0.004714963958549123,0.008261422680052538
1776792.7630461792,1.0,-0.38,9.73,0.0,1.0,-0.38,9.73,0.06423288761112837,0.06705487779844566,0.0047280282496923514,0.00827506093420415
1776792.763101845,1.27,-0.46,8.7,0.0,1.27,-0.46,8.7,0.06430358323907479,0.06702927150800837,0.004731607763232738,0.008278792175495528
1776792.7633110068,1.04,0.08,9.08,0.0,1.04,0.08,9.08,0.06452111148914322,0.06704600445032133,0.004745103113689184,0.008292815637055296
1776792.7635486561,1.0,0.0,10.27,0.0,1.0,0.0,10.27,0.06475876079579815,0.06704600445032133,0.004760492988292137,0.008308749073526899
1776792.763563394,0.88,0.27,11.49,0.0,0.88,0.27,11.49,0.06477173018908128,0.06704998369598775,0.004761447590613104,0.008309737252627104
1776792.7635636295,1.19,-0.8,8.46,0.0,1.19,-0.8,8.46,0.06477201030530035,0.06704979538256316,0.004761462837411952,0.008309753035597837
1776792.7635638323,1.07,-0.54,8.43,0.0,1.07,-0.54,8.43,0.06477222729647532,0.06704968587299823,0.004761475972927565,0.008309766632971779
1776792.7635907275,1.07,-0.61,6.4,0.0,1.07,-0.61,6.4,0.06480100515937433,0.06703327980162589,0.00476321880885485,0.008311569506369725
1776792.7635917973,-0.19,-1.04,14.79,0.0,-0.19,-1.04,14.79,0.06480080188658088,0.067032167150546,0.004763288136433885,0.008311641221190078
1776792.763618936,0.08,-1.04,8.23,0.0,0.08,-1.04,8.23,0.06480297298576683,0.06700394286112873,0.004765046807457586,0.008313459623762589
1776792.7636198634,0.69,-0.92,6.17,0.0,0.69,-0.92,6.17,0.06480361286723986,0.06700308968583135,0.004765106904024629,0.00831352176004625
1776792.763620216,0.38,-0.42,9.08,0.0,0.38,-0.42,9.08,0.06480374681936577,0.06700294163348167,0.004765129747707928,0.008313545378958023
1776792.7636205882,0.0,-0.84,15.25,0.0,0.0,-0.84,15.25,0.06480374681936577,0.06700262890467433,0.004765153873896562,0.008313570323782101
1776792.763620914,1.27,-0.42,4.75,0.0,1.27,-0.42,4.75,0.06480416049655527,0.06700249209804474,0.004765174982560328,0.008313592148508573
1776792.7636212134,0.5,-0.23,8.85,0.0,0.5,-0.23,8.85,0.06480431020665914,0.06700242323139696,0.004765194386280353,0.008313612210388056
1776792.7636214253,0.23,-0.57,12.79,0.0,0.23,-0.57,12.79,0.06480435893811286,0.0670023024621421,0.004765208116761302,0.008313626406560236
1776792.763621635,0.65,-0.77,11.22,0.0,0.65,-0.77,11.22,0.06480449529537931,0.06700214093122646,0.00476522171147489,0.008313640462296826
1776792.7637142097,0.73,0.15,5.71,0.0,0.73,0.15,5.71,0.0648720747738704,0.06701602712543696,0.00477122721966921,0.008319844446082693
1776792.7637942221,-0.04,-0.46,11.53,0.0,-0.04,-0.46,11.53,0.0648688742745295,0.06697922138301671,0.004776417539403211,0.008325203619929939
1776792.7640558186,1.19,-1.27,14.21,0.0,1.19,-1.27,14.21,0.06518017399530855,0.06664699394991637,0.004793468438533522,0.008342638233885714
1776792.7642358409,1.0,0.96,5.36,0.0,1.0,0.96,5.36,0.06536019632067529,0.06681981538226843,0.004805234733061597,0.008354667292431405
1776792.7642381957,1.68,-0.61,9.5,0.0,1.68,-0.61,9.5,0.06536415246721354,0.06681837892429918,0.004805388655779162,0.008354824639632878
1776792.7642389259,1.65,0.3,11.34,0.0,1.65,0.3,11.34,0.06536535722609606,0.06681859797136873,0.004805436382745663,0.008354873427693135
1776792.7642392786,2.34,2.53,11.34,0.0,2.34,2.53,11.34,0.06536618263401088,0.06681949039958432,0.004805459439909982,0.008354896997494947
1776792.764239693,0.5,-1.11,7.7,0.0,0.5,-1.11,7.7,0.06536638985328373,0.06681903037279859,0.004805486530261531,0.00835492468987672
1776792.7642400444,1.57,-1.15,7.24,0.0,1.57,-1.15,7.24,0.06536694145934653,0.06681862633014111,0.0048055094963769555,0.008354948166029198
1776792.7642402975,1.91,-0.23,9.54,0.0,1.91,-0.23,9.54,0.06536742485534397,0.0668185681201519,0.004805526040016504,0.00835496507693411
1776792.764241089,0.69,0.92,12.53,0.0,0.69,0.92,12.53,0.06536797107603398,0.06681929641440525,0.004805577786883556,0.008355017972705405
1776792.7642415853,0.8,-0.08,6.36,0.0,0.8,-0.08,6.36,0.06536836800571529,0.06681925672143711,0.004805610220190405,0.00835505112588825
1776792.7642418058,1.68,-0.42,10.88,0.0,1.68,-0.42,10.88,0.06536873842995611,0.0668191641153769,0.00480562463338404,0.008355065858887144
1776792.7642420093,1.34,0.15,12.38,0.0,1.34,0.15,12.38,0.06536901111189274,0.06681919463947429,0.004805637935584447,0.008355079456191171
1776792.7642422065,0.77,0.77,8.66,0.0,0.77,0.77,8.66,0.06536916296171022,0.06681934648929178,0.004805650826877259,0.008355092633471131
1776792.7642424384,1.23,-1.04,10.46,0.0,1.23,-1.04,10.46,0.06536944819787514,0.06681910531399786,0.004805665986007916,0.008355108128776288
1776792.7642426726,1.27,-0.38,8.31,0.0,1.27,-0.38,8.31,0.06536974566696209,0.06681901630749941,0.004805681297408355,0.00835512377963595
1776792.76424288,0.8,0.77,9.84,0.0,0.8,0.77,9.84,0.06536991162864489,0.0668191760456191,0.004805694858534028,0.008355137641414575
1776792.7642431064,0.8,-1.23,10.04,0.0,0.8,-1.23,10.04,0.0653700926777534,0.06681889768261477,0.004805709652530281,0.008355152763291896
1776792.7642433092,0.8,0.38,10.8,0.0,0.8,0.38,10.8,0.0653702549141459,0.06681897474490121,0.0048057229093231985,0.008355166313878662
1776792.7642435061,1.0,-0.08,7.09,0.0,1.0,-0.08,7.09,0.06537045188887043,0.06681895898692325,0.0048057357856499516,0.008355179475524702
1776792.7642437043,1.07,0.73,10.65,0.0,1.07,0.73,10.65,0.06537066389746962,0.06681910362830401,0.0048057487381199335,0.008355192714986907
1776792.7642439026,0.57,0.04,11.38,0.0,0.57,0.04,11.38,0.0653707769693434,0.06681911156317234,0.00480576170583264,0.008355205970008222
1776792.7642441096,0.73,-0.77,10.3,0.0,0.73,-0.77,10.3,0.06537092806944622,0.06681895218361185,0.004805775236728465,0.008355219800625407
1776792.7642442975,1.11,0.38,8.27,0.0,1.11,0.38,8.27,0.06537113663215188,0.06681902358345704,0.0048057875195943464,0.008355232355541036
1776792.764244495,1.19,-0.04,8.77,0.0,1.19,-0.04,8.77,0.06537137158621101,0.0668190156858416,0.004805800426543174,0.008355245548313274
1776792.7642447,0.3,-0.77,10.04,0.0,0.3,-0.77,10.04,0.06537143312335013,0.06681885774051786,0.004805813835779755,0.008355259254451089
1776792.764244918,-0.23,-0.08,12.64,0.0,-0.23,-0.08,12.64,0.06537138299956917,0.06681884030615927,0.00480582808213142,0.008355273816246376
1776792.7642451054,0.69,0.15,8.04,0.0,0.69,0.15,8.04,0.06537151232535018,0.06681886842045949,0.00480584033462691,0.00835528634001789
1776792.7642452924,1.42,0.27,6.55,0.0,1.42,0.27,6.55,0.06537177781281991,0.06681891890047134,0.004805852556731053,0.008355298832683883
1776792.76424549,1.53,-0.08,8.54,0.0,1.53,-0.08,8.54,0.06537208025284111,0.06681890308661402,0.004805865479040423,0.008355312040991375
1776792.7642457054,-0.11,-1.34,13.33,0.0,-0.11,-1.34,13.33,0.06537205656232312,0.06681861449303121,0.004805879558112079,0.008355326431605819
1776792.7642459774,-0.04,0.5,9.39,0.0,-0.04,0.5,9.39,0.06537204568447544,0.0668187504661271,0.004805897335790952,0.008355344602710547
1776792.7642462188,-1.15,-0.3,4.37,0.0,-1.15,-0.3,4.37,0.06537176802229135,0.06681867803251386,0.004805913119502158,0.008355360735771486
1776792.764246439,-4.14,0.11,8.54,0.0,-4.14,0.11,8.54,0.06537085615504531,0.06681870226087064,0.004805927517942394,0.008355375453111102
1776792.7642466684,-5.98,-1.19,13.98,0.0,-5.98,-1.19,13.98,0.065369484712705,0.06681842934843168,0.004805942509661307,0.008355390777128347
1776792.7642468705,-4.14,0.11,8.2,0.0,-4.14,0.11,8.2,0.06536864803113042,0.06681845157910155,0.004805955720468882,0.008355404280936868
1776792.7642470896,-4.33,-0.77,10.65,0.0,-4.33,-0.77,10.65,0.06536769935568794,0.06681828287700207,0.00480597004211579,0.008355418920397394
1776792.764247308,-2.37,-1.68,10.15,0.0,-2.37,-1.68,10.15,0.06536718175919726,0.06681791597316059,0.0048059843179908465,0.008355433513105758
1776792.7642475183,-1.61,-1.11,9.08,0.0,-1.61,-1.11,9.08,0.0653668432630226,0.06681768260002154,0.004805998061112831,0.008355447561261014
1776792.7642477083,0.08,0.65,9.69,0.0,0.08,0.65,9.69,0.06536685846220701,0.06681780609339492,0.004806010480149538,0.008355460255962979
1776792.764247908,0.5,-1.19,9.81,0.0,0.5,-1.19,9.81,0.06536695834655314,0.06681756836865115,0.0048060235384213236,0.008355473604021231
1776792.7642481097,0.73,-0.27,9.23,0.0,0.73,-0.27,9.23,0.06536710553742944,0.06681751392819005,0.004806036718478236,0.008355487076525926
1776792.7642483122,0.88,-0.19,9.42,0.0,0.88,-0.19,9.42,0.06536728379257023,0.06681747544128465,0.004806049959449116,0.008355500611251485
1776792.7642485034,1.07,0.42,9.73,0.0,1.07,0.42,9.73,0.06536748832730577,0.06681755572594719,0.004806062454703264,0.008355513383691756
1776792.764512899,1.15,0.38,9.73,0.0,1.15,0.38,9.73,0.06567154341317713,0.06691802610214816,0.004823425730157002,0.008373206223842043
1776792.7648887893,1.19,-0.27,9.35,0.0,1.19,-0.27,9.35,0.06611885271906852,0.0668165357554333,0.004848279157145322,0.008398321903027615
